8.206503103344582606e-02
8.395683585756411049e-02
8.256161562127821429e-02
5.433994125082886734e-02
1.421194166242213397e-01
9.762529946461358243e-02
5.982581857517905999e-02
8.255111168093112739e-02
1.030581435882106517e-01
5.768272727002593525e-02
1.301888205085219852e-01
9.444315457554001980e-02
4.769494031357850161e-02
9.188278728449991717e-02
7.544098203146988590e-02
9.098019425821329831e-02
1.479505701392895278e-01
5.130748066196980789e-02
4.676125183057808915e-02
3.768237589896140938e-02
9.534635927688328572e-02
7.493785759026200255e-02
4.838767910973678504e-02
7.890982723364191320e-02
5.868075326667884783e-02
1.156401450940031245e-01
4.778501316185781306e-02
7.100525022269701947e-02
8.461650618430553716e-02
1.109045590086634031e-01
4.798428770958509254e-02
3.291161072005814592e-02
