mainen_4p
feature,num comps (before),mean (before),std (before),num comps (after),mean (after),std (after)
mean_frequency,25000,-0.06915706922381738,14.188603097634427,25000,-0.06915706922381738,14.188603097634427
adaptation_index,23647,0.0005648286266413961,0.15452247598509586,23647,0.0005648286266413961,0.15452247598509586
time_to_first_spike,25000,-0.04981200000000072,6.252513347819188,25000,-0.04981200000000072,6.252513347819188
mean_AP_amplitude,25000,0.16696060611308197,18.20347618422326,25000,0.16696060611308197,18.20347618422326
AHP_depth,25000,-0.08287289143077138,8.566514993236702,25000,-0.08287289143077138,8.566514993236702
spike_half_width,24999,-0.04300812262338156,3.5031957334780026,24991,-0.007472480793007194,1.2397908873167178
